date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:16:19	79465/79465	---M-Z	200	added ('OK')	text/html	etag:W/%227c011643841fa38db1a29bcc39383b5b--gzip%22	https://www.techladder.io/job-postings/job-post-template-lpmch-abmza	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-abmza.html	(from https://www.techladder.io/career-opportunities)
22:16:20	78313/78313	---M-Z	200	added ('OK')	text/html	etag:W/%22f6d0ba32e9ae5dd83d355c437a5928cf--gzip%22	https://www.techladder.io/job-postings/job-post-template-lpmch-abmza-92t66	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-abmza-92t66.html	(from https://www.techladder.io/career-opportunities)
22:16:21	76353/76353	---M-Z	200	added ('OK')	text/html	etag:W/%22eff8c4da560b876214fcaf0d216c2675--gzip%22	https://www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-p9br5	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-p9br5.html	(from https://www.techladder.io/career-opportunities)
22:16:22	77268/77268	---M-Z	200	added ('OK')	text/html	etag:W/%22912384a1cb3e79bd88c65f4c2d06268c--gzip%22	https://www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-gyj89	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-gyj89.html	(from https://www.techladder.io/career-opportunities)
22:16:23	80272/80272	---M-Z	200	added ('OK')	text/html	etag:W/%22edc32be459d4a2e635f2b46afa6c0cb5%22	https://www.techladder.io/job-postings/job-post-template-4ffmn-smrka	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-4ffmn-smrka.html	(from https://www.techladder.io/career-opportunities)
22:16:24	77295/77295	---M-Z	200	added ('OK')	text/html	etag:W/%22a3a0a20d1af94599515c6cd0dc926912%22	https://www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-a8b5n-wdyx5-dgdkw	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-a8b5n-wdyx5-dgdkw.html	(from https://www.techladder.io/career-opportunities)
22:16:24	76740/76740	---M-Z	200	added ('OK')	text/html	etag:W/%226a440dc95c54311bf9aa768adc9375df--gzip%22	https://www.techladder.io/job-postings/job-post-template-7js9t-73kfe	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-7js9t-73kfe.html	(from https://www.techladder.io/career-opportunities)
22:16:25	83013/83013	---M-Z	200	added ('OK')	text/html	etag:W/%22840e30ac56290767e4b80550ccdb1c0c--gzip%22	https://www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-xh8j6	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-xh8j6.html	(from https://www.techladder.io/career-opportunities)
22:16:26	651635/651635	---M-Z	200	added ('OK')	text/javascript	etag:%22c76a256dbdf6dbff8068db7385c77e6a%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-98af0e67baae44116c1c-min.en-US.js	C:/My%20Web%20Sites/TechLadder_Website/Techladder/assets.squarespace.com/universal/scripts-compressed/common-vendors-98af0e67baae44116c1c-min.en-US.js	(from https://www.techladder.io/career-opportunities)
22:16:26	76719/76719	---M-Z	200	added ('OK')	text/html	etag:W/%22bef7cd1c8db74c72011c6b8d7cf42068%22	https://www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-pdncx	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-pdncx.html	(from https://www.techladder.io/career-opportunities)
22:16:27	80514/80514	---M-Z	200	added ('OK')	text/html	etag:W/%22eae697a7a37d1cdbb3819f0c7f6d9a8d--gzip%22	https://www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-rczkz	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-rczkz.html	(from https://www.techladder.io/career-opportunities)
22:16:28	76286/76286	---M-Z	200	added ('OK')	text/html	etag:W/%224b61d50ed95a195edbc5d0cc34dcb847--gzip%22	https://www.techladder.io/job-postings/job-post-template-4ffmn-jeztl	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-4ffmn-jeztl.html	(from https://www.techladder.io/career-opportunities)
22:16:29	79480/79480	---M-Z	200	added ('OK')	text/html	etag:W/%228f7fe069e49adb78d54ad55f8cd3bff4--gzip%22	https://www.techladder.io/job-postings/job-post-template-lpmch-abmza-zfaa6	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-abmza-zfaa6.html	(from https://www.techladder.io/career-opportunities)
22:16:30	79223/79223	---M-Z	200	added ('OK')	text/html	etag:W/%222685b62d14d74140f032aba7d66ec372%22	https://www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-z6efw	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-z6efw.html	(from https://www.techladder.io/career-opportunities)
22:16:30	80321/80321	---M-Z	200	added ('OK')	text/html	etag:W/%22840fb09a29aa625598c4914d8437d050%22	https://www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-5k629	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-5k629.html	(from https://www.techladder.io/career-opportunities)
22:16:31	78325/78325	---M-Z	200	added ('OK')	text/html	etag:W/%22e00010d661e8b554a0c08898026df013%22	https://www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-wbaap	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-wbaap.html	(from https://www.techladder.io/career-opportunities)
22:16:32	81419/81419	---M-Z	200	added ('OK')	text/html	etag:W/%229c9b98902b0bb22d48d35c4c02111982--gzip%22	https://www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-a4rkd	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-a4rkd.html	(from https://www.techladder.io/career-opportunities)
22:16:33	81716/81716	---M-Z	200	added ('OK')	text/html	etag:W/%22a5288b9c3086d9acff38658b2c5c4803%22	https://www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-2w6eb	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-abmza-5pj6m-2w6eb.html	(from https://www.techladder.io/career-opportunities)
22:16:34	77666/77666	---M-Z	200	added ('OK')	text/html	etag:W/%2285ffe555fcd911494f2cf5a5d2afd721--gzip%22	https://www.techladder.io/job-postings/job-post-template-lpmch-gd4e6	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-lpmch-gd4e6.html	(from https://www.techladder.io/career-opportunities)
22:16:35	78293/78293	---M-Z	200	added ('OK')	text/html	etag:W/%22e9b27f85221901dc2d2c2052cc2db810--gzip%22	https://www.techladder.io/job-postings/job-post-template-7js9t-bx39b	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-7js9t-bx39b.html	(from https://www.techladder.io/career-opportunities)
22:16:35	79386/79386	---M-Z	200	added ('OK')	text/html	etag:W/%22824d85bfb8dfdacd7d4fb6db50887b5a--gzip%22	https://www.techladder.io/job-postings/job-post-template-7js9t-hdt43	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-7js9t-hdt43.html	(from https://www.techladder.io/career-opportunities)
22:16:36	0/-1	---M--	302	error ('')			https://www.techladder.io/staffing-1	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/staffing-1.8f.delayed	(from https://www.techladder.io/news)
22:16:36	0/-1	---M--	302	error ('')			https://www.techladder.io/services-2	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/services-2.90.delayed	(from https://www.techladder.io/news)
22:16:36	77522/77522	---M-Z	200	added ('OK')	text/html	etag:W/%22abd811bff273777aa861868febcd2043%22	https://www.techladder.io/job-postings/job-post-template-4ffmn-ff6bm	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/job-postings/job-post-template-4ffmn-ff6bm.html	(from https://www.techladder.io/career-opportunities)
22:16:40	86058/86058	---MCZ	200	added ('OK')	text/html	etag:W/%22946dc9a4954f37dd348635d962f6ffb2--gzip%22	https://www.techladder.io/news-events/how-developments-in-ai-have-shifted-the-world-of-recruiting	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/how-developments-in-ai-have-shifted-the-world-of-recruiting.html	(from https://www.techladder.io/news)
22:16:40	86815/86815	---MCZ	200	added ('OK')	text/html	etag:W/%223329ee20951cd4bfdec40dca78b5796f--gzip%22	https://www.techladder.io/news-events/techladder-incorporation/why-using-nytp-as-a-managed-service-provider-msp-is-a-sensible-choice-for-businesses-87631e4e0cea	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/techladder-incorporation/why-using-nytp-as-a-managed-service-provider-msp-is-a-sensible-choice-for-businesses-87631e4e0cea.html	(from https://www.techladder.io/news)
22:16:43	85204/85204	---MCZ	200	added ('OK')	text/html	etag:W/%22e6e803c2f3c50ced8a4c900544097e51--gzip%22	https://www.techladder.io/news-events/advanced-phishing-scams-and-the-risks-they-pose-for-businesses-cba8a5019b0d	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/advanced-phishing-scams-and-the-risks-they-pose-for-businesses-cba8a5019b0d.html	(from https://www.techladder.io/news)
22:16:45	87399/87399	---MCZ	200	added ('OK')	text/html	etag:W/%2265cb38a286915bddc31f00b37b1ab641--gzip%22	https://www.techladder.io/news-events/improving-speed-and-efficiency-in-the-hiring-process	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/improving-speed-and-efficiency-in-the-hiring-process.html	(from https://www.techladder.io/news)
22:16:47	79979/79979	---M-Z	200	added ('OK')	text/html	etag:W/%22c07c8b683df192a7276f3b6596f01ff5--gzip%22	https://www.techladder.io/news-events/ghosting	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/ghosting.html	(from https://www.techladder.io/news)
22:16:49	86089/86089	---MCZ	200	added ('OK')	text/html	etag:W/%22f7ed3d60e892e4cc5f802d9578029789--gzip%22	https://www.techladder.io/news-events/returntooffice	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/returntooffice.html	(from https://www.techladder.io/news)
22:16:51	98001/98001	---MCZ	200	added ('OK')	text/html	etag:W/%22c46fc4b3c33ccbf261d90484665021e4--gzip%22	https://www.techladder.io/news-events/healthcare-hiring-showing-signs-of-recovery-following-turbulent-period-b1eaeb0bf89c	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/healthcare-hiring-showing-signs-of-recovery-following-turbulent-period-b1eaeb0bf89c.html	(from https://www.techladder.io/news)
22:16:53	85344/85344	---MCZ	200	added ('OK')	text/html	etag:W/%22d4d247fec33123fa1e7c0e40eafe9362--gzip%22	https://www.techladder.io/news-events/onboarding-the-employee-experience-f78bc9384a6	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/onboarding-the-employee-experience-f78bc9384a6.html	(from https://www.techladder.io/news)
22:16:53	89877/89877	---M-Z	200	added ('OK')	text/html	etag:W/%2263ca9e6e1046ba3f147ca8833303771c--gzip%22	https://www.techladder.io/news-events/addressing-the-stem-gender-gap	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/addressing-the-stem-gender-gap.html	(from https://www.techladder.io/news)
22:16:54	86240/86240	---M-Z	200	added ('OK')	text/html	etag:W/%220c1396a43de7f590fa0fcb8c3dc6a2ad--gzip%22	https://www.techladder.io/news-events/getting-hired-without-a-degree-tips-amp-strategies-for-getting-the-job	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/getting-hired-without-a-degree-tips-amp-strategies-for-getting-the-job.html	(from https://www.techladder.io/news)
22:16:56	83674/83674	---M-Z	200	added ('OK')	text/html	etag:W/%2230b26181ea6db5705c68b2c4c463defc--gzip%22	https://www.techladder.io/news-events/leveling-up-your-work-skills-with-coursera-now-free-for-nys-residents	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/leveling-up-your-work-skills-with-coursera-now-free-for-nys-residents.html	(from https://www.techladder.io/news)
22:16:58	83778/83778	---MCZ	200	added ('OK')	text/html	etag:W/%22d784a8c616acca031e78db4b8451a9f4--gzip%22	https://www.techladder.io/news-events/looking-ahead-to-2021-trends-on-the-horizon	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/looking-ahead-to-2021-trends-on-the-horizon.html	(from https://www.techladder.io/news)
22:16:58	86051/86051	---M-Z	200	added ('OK')	text/html	etag:W/%2200e2b624a458d06a62005e4ef3bae4f5--gzip%22	https://www.techladder.io/news-events/getting-hired-in-todays-remote-work-environment	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/getting-hired-in-todays-remote-work-environment.html	(from https://www.techladder.io/news)
22:16:59	84010/84010	---M-Z	200	added ('OK')	text/html	etag:W/%22d0b3afe5faf408624fd52443c29dde7a--gzip%22	https://www.techladder.io/news-events/transferable-skills-how-to-pivot-and-remain-relevant-in-a-turbulent-job-market	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/transferable-skills-how-to-pivot-and-remain-relevant-in-a-turbulent-job-market.html	(from https://www.techladder.io/news)
22:17:00	80661/80661	---M-Z	200	added ('OK')	text/html	etag:W/%22fc98ee107d6676c2c162973be8822336--gzip%22	https://www.techladder.io/news-events/recent-changes-to-us-h1-b-visas-and-what-it-means-for-businesses	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/recent-changes-to-us-h1-b-visas-and-what-it-means-for-businesses.html	(from https://www.techladder.io/news)
22:17:03	81937/81937	---M-Z	200	added ('OK')	text/html	etag:W/%22eb71f9b6f1af5a1da03edfcc3ab24dda--gzip%22	https://www.techladder.io/news-events/employer-amp-workplace-legislation-what-itll-mean-for-you-in-2020	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/employer-amp-workplace-legislation-what-itll-mean-for-you-in-2020.html	(from https://www.techladder.io/news)
22:17:03	82100/82100	---MCZ	200	added ('OK')	text/html	etag:W/%228b216af4d1e6485e2c756ddd26656e23--gzip%22	https://www.techladder.io/news-events/employer-nytps-tips-for-working-remotely-ceefeee83752	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/news-events/employer-nytps-tips-for-working-remotely-ceefeee83752.html	(from https://www.techladder.io/news)
22:17:06	44098/44098	---M-Z	200	added ('OK')	text/javascript	etag:%22ccadf67dc2b08650991b5747cfd2cdfd%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-4a9e5848d915ff23425b-min.en-US.js	C:/My%20Web%20Sites/TechLadder_Website/Techladder/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-4a9e5848d915ff23425b-min.en-US.js	(from https://www.techladder.io/locations)
22:17:07	0/-1	---M--	302	error ('')			https://www.techladder.io/staffing-1	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/staffing-1.a5.delayed	(from https://www.techladder.io/locations)
22:17:07	0/-1	---M--	302	error ('')			https://www.techladder.io/services-2	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/services-2.a6.delayed	(from https://www.techladder.io/locations)
22:17:08	150707/150707	---M-Z	200	added ('OK')	text/html	etag:W/%22f214a0978bc03fb8f71ef60a86a8c901%22	https://www.techladder.io/iselin-new-jersey	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/iselin-new-jersey.html	(from https://www.techladder.io/locations)
22:17:10	163953/163953	---M-Z	200	added ('OK')	text/html	etag:W/%22f1ca3e5838c9076c6b8d9a69b202497e%22	https://www.techladder.io/rochester-new-york	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/rochester-new-york.html	(from https://www.techladder.io/locations)
22:17:13	144514/144514	---M-Z	200	added ('OK')	text/html	etag:W/%227173a49c27b251d7d435174eab06cd1b%22	https://www.techladder.io/buffalo-new-york	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/buffalo-new-york.html	(from https://www.techladder.io/locations)
22:17:14	85431/85431	---M-Z	200	added ('OK')	text/html	etag:W/%22f2b9e038daefde95d34bddcda6a33c7e%22	https://www.techladder.io/hyderabad-india	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/hyderabad-india.html	(from https://www.techladder.io/locations)
22:17:18	79486/79486	---MCZ	200	added ('OK')	text/html	etag:W/%226b59c365fcb6f3d664401ef8f6038d07--gzip%22	https://www.techladder.io/mumbai-india	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/mumbai-india.html	(from https://www.techladder.io/locations)
22:17:19	1623221/1623221	---M-Z	200	added ('OK')	text/javascript	etag:%224485e3f0731f32b624b95d3e105e4c02%22	http://assets.squarespace.com/universal/scripts-compressed/common-72c79482ea73d57df37b-min.en-US.js	C:/My%20Web%20Sites/TechLadder_Website/Techladder/assets.squarespace.com/universal/scripts-compressed/common-72c79482ea73d57df37b-min.en-US.js	(from https://www.techladder.io/career-opportunities)
22:17:20	0/-1	---M--	302	error ('')			https://www.techladder.io/staffing-1	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/staffing-1.ad.delayed	(from https://www.techladder.io/staffing-overview)
22:17:20	0/-1	---M--	302	error ('')			https://www.techladder.io/services-2	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/services-2.ae.delayed	(from https://www.techladder.io/staffing-overview)
22:17:21	79485/79485	---MCZ	200	added ('OK')	text/html	etag:W/%22b4b77a42d854bbc92fae0df2b4afdeba--gzip%22	https://www.techladder.io/indore-india	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/indore-india.html	(from https://www.techladder.io/locations)
22:17:31	355519/355519	---M--	200	added ('OK')	image/jpeg	etag:COrAnZW6nu0CEAE=	https://images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1576466750733-ZAGGC5PYJDOP0PJ2TKKB/image-asset.jpeg	C:/My%20Web%20Sites/TechLadder_Website/Techladder/images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1576466750733-ZAGGC5PYJDOP0PJ2TKKB/image-asset.jpg	(from https://www.techladder.io/news)
22:17:36	651107/651107	---MCZ	200	added ('OK')	text/javascript	etag:W/%2248c1d47491419cdcf84b4f236e3fbb53%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-67bf5635462ab183b0f7-min.en-US.js	C:/My%20Web%20Sites/TechLadder_Website/Techladder/assets.squarespace.com/universal/scripts-compressed/common-vendors-67bf5635462ab183b0f7-min.en-US.js	(from https://www.techladder.io/locations)
22:17:36	0/-1	---M--	302	error ('')			https://www.techladder.io/staffing-1	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/staffing-1.b2.delayed	(from https://www.techladder.io/construction-staffing)
22:17:36	0/-1	---M--	302	error ('')			https://www.techladder.io/services-2	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/services-2.b3.delayed	(from https://www.techladder.io/construction-staffing)
22:17:37	0/-1	---M--	302	error ('')			https://www.techladder.io/staffing-1	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/staffing-1.b4.delayed	(from https://www.techladder.io/engineering-staffing)
22:17:37	0/-1	---M--	302	error ('')			https://www.techladder.io/services-2	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/services-2.b5.delayed	(from https://www.techladder.io/engineering-staffing)
22:17:37	357355/357355	---M--	200	added ('OK')	image/jpeg	etag:CLiK2Zm6nu0CEAE=	https://images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1574738573340-55296KV42DS3PK66SRV8/image.jpg	C:/My%20Web%20Sites/TechLadder_Website/Techladder/images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1574738573340-55296KV42DS3PK66SRV8/image.jpg	(from https://www.techladder.io/staffing-overview)
22:17:37	419009/419009	---M--	200	added ('OK')	image/jpeg	etag:CMa/huW6nu0CEAE=	https://images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1576208154650-HZ52O3K8FJFA0ZKL5CT4/image-asset.jpeg	C:/My%20Web%20Sites/TechLadder_Website/Techladder/images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1576208154650-HZ52O3K8FJFA0ZKL5CT4/image-asset.jpg	(from https://www.techladder.io/engineering-staffing)
22:17:39	353551/353551	---M--	200	added ('OK')	image/jpeg	etag:CJWRuJm6nu0CEAE=	https://images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1576208302006-SDWUDOTX5CSQFNZMIF53/image-asset.jpeg	C:/My%20Web%20Sites/TechLadder_Website/Techladder/images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1576208302006-SDWUDOTX5CSQFNZMIF53/image-asset.jpg	(from https://www.techladder.io/engineering-staffing)
22:17:39	0/-1	---M--	302	error ('')			https://www.techladder.io/staffing-1	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/staffing-1.b9.delayed	(from https://www.techladder.io/financial-services)
22:17:39	0/-1	---M--	302	error ('')			https://www.techladder.io/services-2	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/services-2.ba.delayed	(from https://www.techladder.io/financial-services)
22:17:39	241598/241598	---M--	200	added ('OK')	image/jpeg	etag:CJjohu+6nu0CEAE=	https://images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1575694125192-VWNT3Z1QSNIR6ND1GH1U/image.jpg	C:/My%20Web%20Sites/TechLadder_Website/Techladder/images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1575694125192-VWNT3Z1QSNIR6ND1GH1U/image.jpg	(from https://www.techladder.io/engineering-staffing)
22:17:40	134306/134306	---M--	200	added ('OK')	image/jpeg	etag:CO7nm4K7nu0CEAE=	https://images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1576682130529-XUYCL6AY3UH8DXLRN69A/image.jpg	C:/My%20Web%20Sites/TechLadder_Website/Techladder/images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1576682130529-XUYCL6AY3UH8DXLRN69A/image.jpg	(from https://www.techladder.io/financial-services)
22:17:40	0/-1	---M--	302	error ('')			https://www.techladder.io/staffing-1	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/staffing-1.bd.delayed	(from https://www.techladder.io/information-technology-staffing)
22:17:40	0/-1	---M--	302	error ('')			https://www.techladder.io/services-2	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/services-2.be.delayed	(from https://www.techladder.io/information-technology-staffing)
22:17:41	821666/821666	---M--	200	added ('OK')	image/jpeg	etag:CPXnk6q6nu0CEAE=	https://images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1574478400762-FICXZV6GPPF38HRX49IY/image-asset.jpeg	C:/My%20Web%20Sites/TechLadder_Website/Techladder/images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1574478400762-FICXZV6GPPF38HRX49IY/image-asset.jpg	(from https://www.techladder.io/staffing-overview)
22:17:43	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2004%20Apr%202024%2002:17:42%20GMT	http://static1.squarespace.com/static/5dbf48651ece6c59d3759a0f/t/60872bb2e5252a51fd72c22f/1619471284834/unsplash-image-l0j0DHVWcIE.jpg?format=1500w	C:/My%20Web%20Sites/TechLadder_Website/Techladder/static1.squarespace.com/static/5dbf48651ece6c59d3759a0f/t/60872bb2e5252a51fd72c22f/1619471284834/unsplash-image-l0j0DHVWcIE.c026f7.delayed	(from https://www.techladder.io/medical)
22:17:43	185732/185732	---M--	200	added ('OK')	image/jpeg	etag:CK+pt+S6nu0CEAE=	https://images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1575694608368-9OHYRE8TEKWHJW98ADH9/image.jpg	C:/My%20Web%20Sites/TechLadder_Website/Techladder/images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1575694608368-9OHYRE8TEKWHJW98ADH9/image.jpg	(from https://www.techladder.io/information-technology-staffing)
22:17:43	586898/586898	---M--	200	added ('OK')	image/jpeg	etag:CLiv47q7nu0CEAE=	https://images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1574738668577-002YZTBA84X5RMO78ROH/image-asset.jpeg	C:/My%20Web%20Sites/TechLadder_Website/Techladder/images.squarespace-cdn.com/content/v1/5dbf48651ece6c59d3759a0f/1574738668577-002YZTBA84X5RMO78ROH/image-asset.jpg	(from https://www.techladder.io/staffing-overview)
22:17:44	0/-1	---M--	302	error ('')			https://www.techladder.io/staffing-1	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/staffing-1.c2.delayed	(from https://www.techladder.io/medical)
22:17:44	0/-1	---M--	302	error ('')			https://www.techladder.io/services-2	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/services-2.c3.delayed	(from https://www.techladder.io/medical)
22:17:44	130123/130123	---M--	200	added ('OK')	image/jpeg	etag:CPWF5NTonPACEAE=	https://images.squarespace-cdn.com/content/5dbf48651ece6c59d3759a0f/1619471282367-9NUEJR58DQ14MHSXJRB0/unsplash-image-l0j0DHVWcIE.jpg?format=1500w&content-type=image%2Fjpeg	C:/My%20Web%20Sites/TechLadder_Website/Techladder/images.squarespace-cdn.com/content/5dbf48651ece6c59d3759a0f/1619471282367-9NUEJR58DQ14MHSXJRB0/unsplash-image-l0j0DHVWcIE43a3.jpg	(from https://www.techladder.io/medical)
22:17:45	0/-1	---M--	302	error ('')			https://www.techladder.io/staffing-1	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/staffing-1.c6.delayed	(from https://www.techladder.io/professional-services-1)
22:17:45	0/-1	---M--	302	error ('')			https://www.techladder.io/services-2	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/services-2.c7.delayed	(from https://www.techladder.io/professional-services-1)
22:17:45	0/-1	---M--	302	error ('')			https://www.techladder.io/staffing-1	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/staffing-1.c8.delayed	(from https://www.techladder.io/services-overview)
22:17:45	0/-1	---M--	302	error ('')			https://www.techladder.io/services-2	C:/My%20Web%20Sites/TechLadder_Website/Techladder/www.techladder.io/services-2.c9.delayed	(from https://www.techladder.io/services-overview)
